,path,xmin,ymin,xmax,ymax,label,width,height
5489,BD_71/Bombus pascuorum/Bombus pascuorum93499.jpg,0.0,28.75,480.0,490.0,Anthophila,495,500
5490,BD_71/Xylocopa violacea/Xylocopa violacea16354.jpg,130.0,136.8125,700.0,508.8125,Anthophila,800,605
5491,BD_71/Osmia cornuta/Osmia cornuta7535.jpeg,31.25,43.75,376.25,279.57589285714283,Anthophila,500,375
5492,BD_71/Andrena vaga/dsc_0105.jpg,116.25,48.75,445.0,287.5,Anthophila,500,314
5493,BD_71/Bombus lapidarius/Bombus lapidarius67993.jpeg,0.0,60.0,475.0,437.5,Anthophila,500,500
5494,BD_71/Osmia bicolor/Osmia bicolor63439.jpg,189.7321428571429,68.38392857142857,362.5,196.7578125,Anthophila,500,333
5495,BD_71/Bombus argillaceus/Bombus argillaceus54428.jpg,214.28571428571428,80.0,398.75,338.75,Anthophila,500,341
5496,BD_71/Megachile centuncularis/Megachile centuncularis4355.jpg,106.25,73.75000000000001,435.0,305.00000000000006,Anthophila,500,333
5497,BD_71/Bombus rupestris/Bombus rupestris88487.jpeg,145.0,115.0,336.25,311.25,Anthophila,500,411
5498,BD_71/Anthophora plumipes/Anthophora plumipes59412.jpg,136.16071428571428,108.75,256.25,263.75,Anthophila,500,360
5499,BD_71/Bombus rupestris/Bombus rupestris42687.jpg,82.5,96.25,406.25,366.25,Anthophila,500,425
5500,BD_71/Colletes hederae/Colletes hederae5063.jpg,36.0,72.0,762.0,500.0,Anthophila,800,600
5501,BD_71/Osmia cornuta/Osmia cornuta55468.jpeg,23.75,125.0,357.5,371.25,Anthophila,374,500
5502,BD_71/Anthidium florentinum/Anthidium florentinum39898.jpeg,141.25,132.5,338.75,310.0,Anthophila,480,500
5503,BD_71/Apis mellifera/Apis mellifera7901.jpg,53.57142857142857,167.85714285714286,584.0,726.0,Anthophila,600,800
5504,BD_71/Andrena cineraria/Andrena cineraria10826.jpeg,131.69642857142858,108.75,388.75,301.25,Anthophila,500,375
5505,BD_71/Megachile sculpturalis/Megachile sculpturalis85965.jpeg,142.5,101.7578125,407.5,316.7578125,Anthophila,500,375
5506,BD_71/Bombus hortorum/Bombus hortorum76985.jpg,26.250000000000004,155.0,233.75,461.25,Anthophila,375,500
5507,BD_71/Colletes cunicularius/Colletes cunicularius95489.jpg,193.75,106.25,386.25,252.50000000000003,Anthophila,500,333
5508,BD_71/Colletes hederae/Colletes hederae9625.jpg,162.0,212.0,556.0,450.0,Anthophila,800,599
5509,BD_71/Xylocopa violacea/Xylocopa violacea18958.jpg,13.258928571428571,15.625,481.25,471.7578125,Anthophila,495,500
5510,BD_71/Andrena flavipes/Andrena flavipes37772.jpg,78.03571428571429,138.39285714285714,298.4866071428571,361.6071428571428,Anthophila,437,500
5511,BD_71/Anthophora plumipes/Anthophora plumipes65254.jpg,10.0,71.25,351.25,400.0,Anthophila,375,500
5512,BD_71/Halictus scabiosae/Halictus scabiosae92954.jpg,70.0,61.25,412.5,278.75000000000006,Anthophila,500,354
5513,BD_71/Bombus sylvarum/Bombus sylvarum50077.jpeg,136.25,145.0,298.75,270.0,Anthophila,375,500
5514,BD_71/Ceratina cucurbitina/Ceratina cucurbitina11150.jpg,242.8571428571429,215.0,535.7142857142857,341.3125,Anthophila,800,602
5515,BD_71/Bombus terrestris lusitanicus/Bombus terrestris lusitanicus962.jpeg,22.500000000000004,121.25,302.5,480.0,Anthophila,369,500
5516,BD_71/Andrena fulva/Andrena fulva69482.jpeg,82.58928571428571,57.49999999999999,408.75,242.74553571428572,Anthophila,500,375
5517,BD_71/Andrena bicolor/Andrena bicolor14118.jpeg,71.98660714285714,133.92857142857142,240.0,247.5,Anthophila,375,500
5518,BD_71/Xylocopa violacea/Xylocopa violacea20326.jpg,120.0,6.8125,626.0,590.8125,Anthophila,800,600
5519,BD_71/Bombus vestalis/Bombus vestalis50858.jpeg,178.75,136.75781249999997,292.5,273.0078125,Anthophila,500,432
5520,BD_71/Bombus terrestris lusitanicus/Bombus terrestris lusitanicus499.jpg,58.75000000000001,102.5,266.25,356.25,Anthophila,333,500
5521,BD_71/Dasypoda hirtipes/Dasypoda hirtipes79174.jpeg,100.0,99.2578125,347.5,344.2578125,Anthophila,486,500
5522,BD_71/Andrena ventralis/Andrena ventralis7338.jpg,152.5,112.5,299.10714285714283,215.5580357142857,Anthophila,500,333
5523,BD_71/Bombus sylvarum/Bombus sylvarum67564.jpg,128.75,101.25,403.75,392.5,Anthophila,500,500
5524,BD_71/Bombus pratorum/Bombus pratorum11764.jpeg,48.75000000000001,67.5,321.25,403.75,Anthophila,393,500
5525,BD_71/Bombus pratorum/Bombus pratorum77380.jpeg,80.0,58.75,392.5,402.5,Anthophila,451,500
5526,BD_71/Xylocopa violacea/Xylocopa violacea19028.jpg,162.0,56.81249999999999,668.0,498.8125,Anthophila,800,600
5527,BD_71/Colletes cunicularius/Colletes cunicularius66650.jpeg,133.75,96.25,330.0,382.5,Anthophila,365,500
5528,BD_71/Amegilla quadrifasciata/dettagli.jpg,12.5,173.75,471.25,403.75,Anthophila,477,500
5529,BD_71/Andrena flavipes/Andrena flavipes15341.jpg,97.96428571428572,107.14285714285714,280.0,305.0,Anthophila,422,500
5530,BD_71/Halictus scabiosae/Halictus scabiosae4862.jpg,16.25,210.0,243.75,335.0,Anthophila,375,500
5531,BD_71/Rhodanthidium sticticum/Rhodanthidium sticticum67463.jpeg,118.75,9.2578125,336.25,339.2578125,Anthophila,500,375
5532,BD_71/Megachile sculpturalis/Megachile sculpturalis84890.jpeg,122.20982142857144,158.0078125,195.0,224.2578125,Anthophila,375,500
5533,BD_71/Hylaeus variegatus/Hylaeus variegatus41237.jpeg,83.75,53.75000000000001,386.25,288.75,Anthophila,500,333
5534,BD_71/Xylocopa violacea/Xylocopa violacea5306.jpg,174.0,84.8125,672.0,472.8125,Anthophila,800,531
5535,BD_71/Andrena cineraria/Andrena cineraria25137.jpg,178.75,118.75,278.75,285.0,Anthophila,500,447
5536,BD_71/Bombus bohemicus/Bombus bohemicus31981.jpeg,121.25,88.74999999999999,396.25,286.24999999999994,Anthophila,500,362
5537,BD_71/Anthophora plumipes/insecte.jpg,140.0,23.75,373.75,296.24999999999994,Anthophila,500,332
5538,BD_71/Nomada lathburiana/img_7973.jpg,47.5,58.75,481.25,293.75,Anthophila,500,360
5539,BD_71/Colletes cunicularius/Colletes cunicularius6116.jpg,3.75,43.75,483.75,315.00000000000006,Anthophila,500,333
5540,BD_71/Anthidium manicatum/Anthidium manicatum15310.jpeg,220.0,122.26785714285714,318.75,221.25000000000003,Anthophila,500,334
5541,BD_71/Osmia cornuta/Osmia cornuta30044.jpeg,56.25,263.75,81.25,291.25,Anthophila,281,500
5542,BD_71/Anthophora furcata/Anthophora furcata2800.jpg,102.67857142857144,52.03125,421.25,316.25000000000006,Anthophila,500,333
5543,BD_71/Halictus scabiosae/Halictus scabiosae18326.jpeg,87.5,112.5,410.0,307.5,Anthophila,500,470
5544,BD_71/Andrena flavipes/Andrena flavipes8588.jpg,168.75,65.0,367.5,281.25,Anthophila,500,338
5545,BD_71/Ceratina cucurbitina/Ceratina cucurbitina14978.jpg,262.0,242.04165649414065,406.0,412.0416564941406,Anthophila,800,599
5546,BD_71/Megachile ericetorum/Megachile ericetorum13601.jpeg,10.0,51.25,487.5,356.25,Anthophila,500,375
5547,BD_71/Osmia bicolor/dsc00483.jpg.jpg,193.75,336.7578125,251.25000000000003,395.5078125,Anthophila,333,500
5548,BD_71/Xylocopa valga/Xylocopa valga97114.jpeg,126.25,71.25,335.0,341.5178571428571,Anthophila,500,375
5549,BD_71/Apis mellifera/Spipoll_Apis mellifera11698.jpg,85.71428571428571,12.0,610.0,538.0,Anthophila,800,601
5550,BD_71/Rhodanthidium sticticum/2019-03-22 Mt rose Hymenoptera 12 a 14 mm Megachilidae Rhodanthidium sticticum Femelle Sur Astragalus tragacantha 5.jpg,76.25,84.82142857142857,388.75,454.2578125,Anthophila,412,500
5551,BD_71/Amegilla quadrifasciata/Amegilla quadrifasciata34925.jpg,118.86160714285714,241.07142857142856,227.67857142857136,337.05357142857144,Anthophila,375,500
5552,BD_71/Bombus argillaceus/Bombus argillaceus88143.jpeg,93.75,87.49999999999999,330.0,292.5803571428571,Anthophila,500,331
5553,BD_71/Bombus lucorum/Bombus lucorum75109.jpeg,203.75,111.25,353.75,275.0,Anthophila,500,334
5554,BD_71/Bombus lucorum/Bombus lucorum19879.jpg,97.5,127.5,272.5,300.0,Anthophila,375,500
5555,BD_71/Andrena cineraria/Andrena cineraria63135.jpeg,61.24999999999999,78.125,380.0,432.5,Anthophila,447,500
5556,BD_71/Anthidium florentinum/Anthidium florentinum42542.jpg,92.5,152.5,295.0,358.75,Anthophila,441,500
5557,BD_71/Andrena fulva/Andrena fulva60140.jpg,91.25,63.75,357.1428571428571,320.0,Anthophila,500,415
5558,BD_71/Andrena haemorrhoa/Andrena haemorrhoa26123.jpg,41.25,86.38392857142857,437.5,365.0,Anthophila,500,430
5559,BD_71/Andrena cineraria/Andrena cineraria61390.jpeg,60.267857142857146,125.0,466.5178571428572,417.4107142857143,Anthophila,500,500
5560,BD_71/Anthidium manicatum/Anthidium manicatum80907.jpg,22.5,185.0,261.25,336.25,Anthophila,282,500
5561,BD_71/Anthidium oblongatum/Anthidium oblongatum39933.jpeg,8.75,71.25,313.75,438.75,Anthophila,485,500
5562,BD_71/Melecta albifrons/Melecta albifrons9704.jpeg,96.25,195.5078125,267.5,410.5078125,Anthophila,463,500
5563,BD_71/Megachile centuncularis/P1060051bb.jpg,52.5,5.0,461.25,357.49999999999994,Anthophila,500,381
5564,BD_71/Xylocopa violacea/Xylocopa violacea48.jpg,146.42857142857142,4.8125,698.0,600.0,Anthophila,800,600
5565,BD_71/Osmia bicornis/Osmia bicornis56080.jpeg,56.25,57.5,406.25,440.0,Anthophila,456,500
5566,BD_71/Anthidiellum strigatum/Anthidiellum strigatum93621.jpeg,198.75,115.0,332.5,216.25000000000003,Anthophila,500,333
5567,BD_71/Anthophora plumipes/Anthophora plumipes64076.jpg,141.25,132.5,345.0,378.75,Anthophila,500,452
5568,BD_71/Bombus ruderatus/Bombus ruderatus59340.jpeg,5.0,20.0,466.25,353.75,Anthophila,500,360
5569,BD_71/Andrena bicolor/andrene_bicolor.jpg,205.3571428571429,67.375,401.7857142857143,258.78125,Anthophila,500,343
5570,BD_71/Colletes hederae/Colletes hederae9655.jpg,262.0,104.0,652.0,442.00000000000006,Anthophila,800,599
5571,BD_71/Bombus rupestris/Bombus rupestris87552.jpeg,95.98214285714286,26.785714285714285,408.75,361.25,Anthophila,500,375
5572,BD_71/Colletes hederae/Colletes hederae2640.jpg,284.0,30.0,612.0,454.0,Anthophila,800,601
5573,BD_71/Bombus rupestris/Bombus rupestris1534.jpg,55.91071428571429,138.75,221.25,330.35714285714283,Anthophila,404,500
5574,BD_71/Bombus terrestris lusitanicus/Bombus terrestris lusitanicus965.jpeg,75.0,265.0,320.0,480.0,Anthophila,472,500
5575,BD_71/Bombus terrestris lusitanicus/Bombus terrestris lusitanicus180.jpg,155.0,67.5,320.0,201.25,Anthophila,500,333
5576,BD_71/Andrena bicolor/dsc06449_75.jpg,11.160714285714286,84.24107142857143,190.0,343.75,Anthophila,500,370
5577,BD_71/Halictus scabiosae/Halictus scabiosae54292.jpeg,81.25,51.25,382.5,256.25,Anthophila,500,333
5578,BD_71/Rhodanthidium septemdentatum/Rhodanthidium septemdentatum645.jpg,195.0,94.2578125,328.75,261.7578125,Anthophila,500,281
5579,BD_71/Bombus ruderatus/bourdon1a.jpg.jpg,20.0,16.25,288.75,410.0,Anthophila,330,500
5580,BD_71/Osmia caerulescens/Osmia caerulescens63951.jpg,1.25,199.2578125,495.5357142857143,391.3258928571428,Anthophila,500,479
5581,BD_71/Xylocopa violacea/Xylocopa violacea1501.jpg,66.96428571428571,210.7142857142857,522.3214285714286,710.7142857142858,Anthophila,600,800
5582,BD_71/Bombus lapidarius/Bombus lapidarius46706.jpg,68.63839285714286,6.25,366.25,456.25,Anthophila,375,500
5583,BD_71/Anthidium oblongatum/Anthidium oblongatum97240.jpg,21.200000000000003,12.8,145.2,100.0,Anthophila,160,107
5584,BD_71/Anthidium florentinum/Anthidium florentinum83152.jpeg,65.0,33.75,378.75,297.50000000000006,Anthophila,500,333
5585,BD_71/Megachile centuncularis/Megachile centuncularis83720.jpeg,103.75,93.75,358.75,386.25,Anthophila,500,500
5586,BD_71/Bombus rupestris/Bombus rupestris18373.jpg,227.5,111.25,363.75,257.5,Anthophila,500,375
5587,BD_71/Bombus vestalis/Bombus vestalis87190.jpeg,87.05357142857143,87.70982142857143,347.5,328.75000000000006,Anthophila,500,333
5588,BD_71/Colletes hederae/Colletes hederae6789.jpg,218.00000000000003,156.0,492.0,462.0,Anthophila,800,600
5589,BD_71/Andrena fulva/Andrena fulva59725.jpeg,111.60714285714286,65.0,368.75,383.00892857142856,Anthophila,500,474
5590,BD_71/Andrena haemorrhoa/Andrena haemorrhoa33590.jpg,72.19642857142857,138.39285714285714,251.2991071428571,375.0,Anthophila,311,500
5591,BD_71/Andrena vaga/Andrena vaga48830.jpg,148.75,73.75000000000001,331.25,240.00000000000003,Anthophila,500,333
5592,BD_71/Andrena florea/Andrena florea94584.jpg,183.375,314.73214285714283,255.0,383.75,Anthophila,489,500
5593,BD_71/Bombus sylvarum/Bombus sylvarum48705.jpeg,23.75,23.75,433.75,427.5,Anthophila,444,500
5594,BD_71/Apis mellifera/Apis mellifera1311.jpg,67.85714285714286,125.89285714285714,739.2857142857143,535.7142857142857,Anthophila,800,600
5595,BD_71/Anthophora bimaculata/Anthophora bimaculata43216.jpeg,102.5,66.25,297.5,301.25,Anthophila,375,500
5596,BD_71/Anthidiellum strigatum/Anthidiellum strigatum7276.jpg,116.25,98.75,421.25,347.5,Anthophila,500,375
5597,BD_71/Andrena flavipes/Andrena flavipes1507.jpg,73.75000000000001,163.75,386.25,407.5,Anthophila,478,500
5598,BD_71/Bombus lapidarius/Bombus lapidarius3500.jpg,82.58928571428571,80.0,433.75,420.5357142857142,Anthophila,500,471
5599,BD_71/Macropis europaea/Macropis europaea42671.jpeg,207.5,121.25,322.5,208.75,Anthophila,500,333
5600,BD_71/Rhodanthidium septemdentatum/DSC_5825.jpg,93.75,43.111607142857146,417.4107142857143,291.375,Anthophila,500,333
5601,BD_71/Osmia cornuta/Osmia cornuta57739.jpeg,176.25,52.50000000000001,312.5,235.00000000000003,Anthophila,500,375
5602,BD_71/Anthidium septemspinosum/Anthidium septemspinosum88475.jpg,158.48214285714286,162.52678571428572,330.35714285714283,314.61607142857144,Anthophila,500,334
5603,BD_71/Bombus lucorum/Bombus lucorum86246.jpg,50.0,17.5,472.5,355.0,Anthophila,500,374
5604,BD_71/Bombus hortorum/Bombus hortorum52516.jpg,23.75,10.0,403.1919642857142,486.25,Anthophila,405,500
5605,BD_71/Osmia bicolor/Osmia bicolor62801.jpeg,230.0,315.5078125,285.0,398.0078125,Anthophila,375,500
5606,BD_71/Sphecodes albilabris/Sphecodes albilabris65902.jpeg,120.0,232.5,216.25,375.0,Anthophila,355,500
5607,BD_71/Bombus hortorum/Bombus hortorum79576.jpg,1.25,47.50000000000001,218.75,300.0,Anthophila,500,375
5608,BD_71/Colletes cunicularius/Colletes cunicularius22526.jpeg,331.25,136.25,462.5,321.25,Anthophila,500,375
5609,BD_71/Andrena hattorfiana/Andrena hattorfiana77492.jpeg,165.73660714285717,191.9642857142857,226.25000000000003,281.25,Anthophila,375,500
5610,BD_71/Anthidium septemspinosum/bestiole1.jpg,69.19642857142857,11.25,385.0,275.0,Anthophila,500,385
5611,BD_71/Andrena haemorrhoa/Andrena haemorrhoa69173.jpeg,39.1875,36.67857142857143,353.115,240.3975,Anthophila,399,316
5612,BD_71/Andrena ventralis/Andrena ventralis57798.jpeg,46.875,67.62053571428571,337.05357142857144,391.3794642857143,Anthophila,500,459
5613,BD_71/Ceratina cucurbitina/Ceratina cucurbitina15052.jpg,202.0,131.03125,325.0,320.0416564941406,Anthophila,800,599
5614,BD_71/Osmia cornuta/Osmia cornuta55031.jpeg,68.63839285714286,64.73214285714286,276.22767857142856,370.5357142857143,Anthophila,375,500
5615,BD_71/Bombus lapidarius/Bombus lapidarius75287.jpg,113.83928571428572,80.35714285714286,396.25,422.5,Anthophila,500,500
5616,BD_71/Megachile ericetorum/Megachile ericetorum19404.jpeg,211.25,123.75,293.75,205.0,Anthophila,500,333
5617,BD_71/Andrena cineraria/Andrena cineraria51890.jpg,6.696428571428571,137.5,351.25,427.5,Anthophila,375,500
5618,BD_71/Dasypoda hirtipes/Dasypoda hirtipes87373.jpeg,188.75,36.7578125,375.0,231.7578125,Anthophila,500,281
5619,BD_71/Anthidium septemspinosum/Anthidium septemspinosum51910.jpeg,205.0,116.25,411.25,296.25,Anthophila,500,397
5620,BD_71/Megachile centuncularis/Megachile centuncularis77817.jpg,131.25,150.0,216.25,247.5,Anthophila,375,500
5621,BD_71/Andrena hattorfiana/Andrena hattorfiana95887.jpg,180.80357142857144,104.375,356.25,210.00000000000003,Anthophila,500,334
5622,BD_71/Nomada lathburiana/Nomada lathburiana6057.jpg,16.25,22.5,498.75,300.0,Anthophila,500,300
5623,BD_71/Andrena fulva/Andrena fulva10294.jpg,82.14285714285714,96.0,752.0,492.00000000000006,Anthophila,800,599
5624,BD_71/Xylocopa violacea/Xylocopa violacea1054.jpg,140.0,70.8125,662.0,578.8125,Anthophila,800,600
5625,BD_71/Anthidium oblongatum/Anthidium oblongatum84313.jpeg,91.51785714285714,92.07589285714286,252.2321428571429,297.99107142857144,Anthophila,500,375
5626,BD_71/Anthidium florentinum/rdscf2079.jpg,151.25,126.25,446.25,338.75,Anthophila,500,399
5627,BD_71/Andrena vaga/Andrena vaga8000.jpeg,69.19642857142857,101.08928571428572,463.75,251.25000000000003,Anthophila,500,333
5628,BD_71/Andrena haemorrhoa/Andrena haemorrhoa89841.jpeg,95.98214285714286,162.94642857142858,427.5,382.5,Anthophila,500,500
5629,BD_71/Osmia bicolor/Osmia bicolor3259.jpg,42.410714285714285,50.54464285714285,358.75,270.5078125,Anthophila,500,333
5630,BD_71/Rhodanthidium sticticum/Rhodanthidium sticticum52826.jpg,173.75,105.5078125,321.25,255.5078125,Anthophila,500,357
5631,BD_71/Colletes cunicularius/Colletes cunicularius8786.jpeg,110.0,63.75000000000001,463.75,332.5,Anthophila,500,375
5632,BD_71/Melecta albifrons/Melecta albifrons69342.jpeg,63.75,50.5078125,310.0,220.5078125,Anthophila,500,369
5633,BD_71/Lithurgus chrysurus/Lithurgus chrysurus16221.jpeg,31.25,60.00000000000001,466.25,282.5,Anthophila,500,333
5634,BD_71/Dasypoda hirtipes/Dasypoda hirtipes53065.jpg,65.0,78.0078125,458.75,333.0078125,Anthophila,500,339
5635,BD_71/Bombus campestris/Bombus campestris41222.jpg,241.25,145.0,412.5,295.00000000000006,Anthophila,500,333
5636,BD_71/Andrena cineraria/Andrena cineraria79681.jpeg,161.25,233.75,320.0,391.25,Anthophila,500,500
5637,BD_71/Andrena ventralis/Andrena ventralis24310.jpg,53.57142857142857,89.19642857142857,402.5,286.25,Anthophila,500,333
5638,BD_71/Bombus pascuorum/Bombus pascuorum59478.jpeg,11.25,176.25,220.0,412.5,Anthophila,424,500
5639,BD_71/Bombus campestris/Bombus campestris86508.jpg,35.0,151.25,322.5,401.25,Anthophila,375,500
5640,BD_71/Osmia bicornis/Osmia bicornis62052.jpeg,53.75,26.785714285714285,277.90178571428567,431.25,Anthophila,375,500
5641,BD_71/Apis mellifera/Apis mellifera21693.jpg,57.14285714285715,32.089285714285715,712.0,564.0,Anthophila,800,599
5642,BD_71/Andrena hattorfiana/Andrena hattorfiana13935.jpg,21.25,5.0,366.25,478.75,Anthophila,377,500
5643,BD_71/Xylocopa violacea/Xylocopa violacea35.jpg,52.0,98.8125,632.0,538.8125,Anthophila,800,600
5644,BD_71/Anthidium florentinum/Anthidium florentinum16969.jpg,65.0,73.75,425.0,308.75,Anthophila,500,375
5645,BD_71/Bombus hortorum/Bombus hortorum80570.jpg,112.5,147.5,276.25000000000006,305.0,Anthophila,373,500
5646,BD_71/Osmia bicolor/Osmia bicolor49162.jpg,80.0,178.0078125,237.5,293.0078125,Anthophila,375,500
5647,BD_71/Andrena clarkella/Andrena clarkella19765.jpg,120.0,73.75,173.75,118.75,Anthophila,375,500
5648,BD_71/Osmia bicornis/Osmia bicornis68195.jpg,70.0,8.75,457.5,298.75,Anthophila,500,375
5649,BD_71/Andrena clarkella/Andrena clarkella21888.jpg,30.000000000000004,103.75,462.5,381.69642857142856,Anthophila,494,500
5650,BD_71/Bombus lucorum/Bombus lucorum16548.jpeg,110.0,73.75,331.25,267.49999999999994,Anthophila,500,342
5651,BD_71/Andrena nycthemera/Andrena nycthemera6133.jpg,6.25,31.250000000000004,412.5,323.75000000000006,Anthophila,500,333
5652,BD_71/Bombus humilis/Bombus humilis84201.jpeg,210.0,145.0260353088379,277.5,227.52603530883783,Anthophila,500,375
5653,BD_71/Anthidium manicatum/Anthidium manicatum32597.jpg,17.5,44.642857142857146,359.375,391.25,Anthophila,500,500
5654,BD_71/Andrena hattorfiana/Andrena hattorfiana35503.jpeg,156.25,20.0,342.5,228.75,Anthophila,500,375
5655,BD_71/Andrena bicolor/P1010599.jpg,55.80357142857143,59.37053571428571,383.9285714285714,254.22767857142853,Anthophila,500,341
5656,BD_71/Amegilla quadrifasciata/Amegilla quadrifasciata45344.jpg,104.91071428571428,112.98214285714286,200.8928571428572,184.3392857142857,Anthophila,500,333
5657,BD_71/Bombus rupestris/Bombus rupestris32777.jpeg,127.23214285714285,20.089285714285715,356.25,355.0,Anthophila,500,375
5658,BD_71/Apis mellifera/Apis mellifera1428.jpg,71.42857142857143,53.57142857142857,668.0,588.0,Anthophila,800,600
5659,BD_71/Halictus rubicundus/Halictus rubicundus59873.jpeg,151.78571428571428,19.2578125,317.5,333.14732142857144,Anthophila,500,375
5660,BD_71/Bombus vestalis/Bombus vestalis34833.jpg,113.83928571428572,53.57142857142857,358.75,336.25,Anthophila,500,375
5661,BD_71/Andrena vaga/Andrena vaga7977.jpeg,41.25,81.76339285714285,392.5,270.0,Anthophila,500,333
5662,BD_71/Bombus pascuorum/abl 1417 prof.jpg,15.0,50.0,441.25,410.0,Anthophila,500,500
5663,BD_71/Osmia bicornis/Osmia bicornis32345.jpeg,37.5,43.75,446.25,442.5,Anthophila,500,500
5664,BD_71/Andrena ventralis/Andrena ventralis3262.jpg,129.46428571428572,65.41071428571429,431.25,261.25,Anthophila,500,333
5665,BD_71/Andrena cineraria/Andrena cineraria58449.jpeg,92.5,50.0,426.25,335.0,Anthophila,500,399
5666,BD_71/Anthophora plumipes/Anthophora plumipes9621.jpg,181.25,78.75,371.25,280.0,Anthophila,500,375
5667,BD_71/Bombus campestris/Bombus campestris7274.jpg,122.5,66.25,323.75,226.25000000000003,Anthophila,500,333
5668,BD_71/Dasypoda hirtipes/Dasypoda hirtipes38893.jpg,46.25,200.5078125,203.75000000000003,329.2578125,Anthophila,282,500
5669,BD_71/Macropis europaea/Macropis europaea80107.jpeg,140.00000000000003,161.25,335.00000000000006,305.0,Anthophila,438,500
