path,xmin,ymin,xmax,ymax,label,width,height
BD_71/Colletes cunicularius/Colletes cunicularius47201.jpg,132.5,77.50000000000001,247.5,263.75,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius47201.jpg,170.0,128.75,351.25,246.25000000000003,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/dsc_0312.jpg,96.25,31.25,473.75,280.0,Colletes cunicularius,500,332
BD_71/Colletes cunicularius/Colletes cunicularius64885.jpeg,101.25,46.25,383.75,286.25000000000006,Colletes cunicularius,500,358
BD_71/Colletes cunicularius/Colletes cunicularius23707.jpeg,126.25,61.25,320.0,331.25,Colletes cunicularius,500,375
BD_71/Colletes cunicularius/Colletes cunicularius64883.jpeg,162.5,91.25,320.0,267.5,Colletes cunicularius,500,375
BD_71/Colletes cunicularius/Colletes cunicularius60430.jpeg,150.0,71.25,375.0,320.0,Colletes cunicularius,500,375
BD_71/Colletes cunicularius/Colletes cunicularius62126.jpeg,100.0,75.0,365.0,247.5,Colletes cunicularius,500,375
BD_71/Colletes cunicularius/Colletes cunicularius58542.jpeg,186.25,35.0,336.25,206.25000000000003,Colletes cunicularius,500,373
BD_71/Colletes cunicularius/Colletes cunicularius58542.jpeg,125.0,161.25,312.5,325.0,Colletes cunicularius,500,373
BD_71/Colletes cunicularius/Colletes cunicularius58760.jpeg,131.25,5.0,365.0,366.25,Colletes cunicularius,500,375
BD_71/Colletes cunicularius/Colletes cunicularius57787.jpeg,155.0,76.25000000000001,405.0,240.00000000000003,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/dsc09759.jpg,180.80357142857144,6.249999999999999,380.0,263.75,Colletes cunicularius,500,335
BD_71/Colletes cunicularius/Colletes cunicularius66650.jpeg,133.75,96.25,330.0,382.5,Colletes cunicularius,365,500
BD_71/Colletes cunicularius/Colletes cunicularius59952.jpeg,97.5,76.25000000000001,315.0,223.75000000000003,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius59952.jpeg,237.5,71.25,392.5,247.50000000000003,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius28952.jpg,167.5,68.75000000000001,352.5,272.5,Colletes cunicularius,500,344
BD_71/Colletes cunicularius/Colletes cunicularius21112.jpeg,107.5,122.5,265.0,363.75,Colletes cunicularius,500,375
BD_71/Colletes cunicularius/Colletes cunicularius2442.jpg,90.0,67.5,458.75,232.50000000000003,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius85975.jpeg,136.25,106.25,410.0,275.0,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius23156.jpeg,108.75,101.25,433.75,300.0,Colletes cunicularius,500,375
BD_71/Colletes cunicularius/Colletes cunicularius28333.jpg,100.0,46.25,353.75,273.75,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius59950.jpeg,120.53571428571428,175.0,437.5,346.25,Colletes cunicularius,500,500
BD_71/Colletes cunicularius/Colletes cunicularius97164.jpeg,146.25,50.0,343.75,406.25,Colletes cunicularius,500,500
BD_71/Colletes cunicularius/Colletes cunicularius1197.jpeg,122.5,72.5,308.75,312.5,Colletes cunicularius,500,375
BD_71/Colletes cunicularius/Colletes cunicularius61717.jpg,121.25,36.25,363.75,255.00000000000003,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius95489.jpg,98.75,81.25000000000001,250.0,265.0,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius95489.jpg,193.75,106.25,386.25,252.50000000000003,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius62273.jpeg,180.0,66.25,367.5,323.75000000000006,Colletes cunicularius,500,379
BD_71/Colletes cunicularius/Colletes cunicularius70519.jpeg,166.25,68.75,445.0,252.50000000000003,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius58565.jpg,12.5,308.75,173.75,441.25,Colletes cunicularius,243,500
BD_71/Colletes cunicularius/Colletes cunicularius58565.jpg,33.75,215.0,178.75,298.75,Colletes cunicularius,243,500
BD_71/Colletes cunicularius/Colletes cunicularius23563.jpeg,175.0,95.0,450.0,296.25,Colletes cunicularius,500,366
BD_71/Colletes cunicularius/colletes_cunicul (1).jpg,103.75,93.75,416.25,240.00000000000003,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius60612.jpg,81.25,220.0,226.25000000000003,311.25,Colletes cunicularius,375,500
BD_71/Colletes cunicularius/Colletes cunicularius65362.jpg,5.0,106.25,242.5,325.0,Colletes cunicularius,243,500
BD_71/Colletes cunicularius/Colletes cunicularius8065.jpeg,141.25,67.5,445.0,233.75000000000003,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius58380.jpeg,106.25,168.75,333.75,350.0,Colletes cunicularius,375,500
BD_71/Colletes cunicularius/Colletes cunicularius22482.jpeg,102.12053571428572,95.0,242.5,206.25,Colletes cunicularius,375,500
BD_71/Colletes cunicularius/Colletes cunicularius22482.jpeg,110.0,158.75,278.75,300.0,Colletes cunicularius,375,500
BD_71/Colletes cunicularius/Colletes cunicularius23907.jpg,94.0725,101.35135135135135,296.37,350.97597597597604,Colletes cunicularius,333,500
BD_71/Colletes cunicularius/Colletes cunicularius11076.jpeg,141.66666666666666,112.3875,445.0,233.1,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius61327.jpg,136.16071428571428,63.27,323.3333333333333,137.36249999999998,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius61327.jpg,146.66666666666666,105.7275,371.6666666666666,199.8,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius56994.jpeg,141.25,81.28378378378379,445.0,281.4827327327328,Colletes cunicularius,500,401
BD_71/Colletes cunicularius/IMG_2626.jpg,141.66666666666666,112.3875,445.0,233.1,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius21318.jpg,127.17410714285714,73.15,301.9933333333333,158.8125,Colletes cunicularius,467,385
BD_71/Colletes cunicularius/Colletes cunicularius21318.jpg,136.98666666666668,122.2375,347.13666666666666,231.0,Colletes cunicularius,467,385
BD_71/Colletes cunicularius/Colletes cunicularius21347.jpeg,123.75,37.5,355.0,290.0,Colletes cunicularius,500,375
BD_71/Colletes cunicularius/Colletes cunicularius8364.jpeg,83.75,145.0,347.5,312.50000000000006,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius22163.jpeg,101.25,80.78493506493506,373.75,243.3646168831169,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius8656.jpg,113.75,50.0,408.75,287.5,Colletes cunicularius,500,375
BD_71/Colletes cunicularius/dsc_0272.jpg,136.25,31.25,401.25,273.75,Colletes cunicularius,500,332
BD_71/Colletes cunicularius/Colletes cunicularius10714.jpg,111.25,91.25,406.25,297.50000000000006,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius58198.jpeg,180.0,157.5,342.5,305.0,Colletes cunicularius,500,375
BD_71/Colletes cunicularius/Colletes cunicularius56964.jpg,122.5,171.25,321.25,303.75,Colletes cunicularius,500,500
BD_71/Colletes cunicularius/Colletes cunicularius1199.jpeg,162.5,157.5,436.25,323.75,Colletes cunicularius,500,375
BD_71/Colletes cunicularius/Colletes cunicularius6091.jpg,68.75,121.25,277.5,438.75,Colletes cunicularius,333,500
BD_71/Colletes cunicularius/Colletes cunicularius61752.jpg,110.0,101.25,352.50000000000006,386.25,Colletes cunicularius,403,500
BD_71/Colletes cunicularius/Colletes cunicularius21379.jpg,32.5,133.75,282.5,322.5,Colletes cunicularius,375,500
BD_71/Colletes cunicularius/Colletes cunicularius20874.jpg,142.5,81.25,383.75,293.75,Colletes cunicularius,500,334
BD_71/Colletes cunicularius/Colletes cunicularius70191.jpg,105.0,152.5,361.25,281.25,Colletes cunicularius,500,500
BD_71/Colletes cunicularius/Colletes cunicularius70191.jpg,126.25,218.75,400.0,365.0,Colletes cunicularius,500,500
BD_71/Colletes cunicularius/Colletes cunicularius29635.jpeg,168.75,113.75,438.75,292.5,Colletes cunicularius,500,375
BD_71/Colletes cunicularius/Colletes cunicularius64267.jpg,149.55357142857142,66.25,352.5,243.80357142857144,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius21317.jpg,158.75,57.5,373.75,288.75,Colletes cunicularius,500,386
BD_71/Colletes cunicularius/Colletes cunicularius21013.jpeg,161.25,82.5,293.75,188.75,Colletes cunicularius,500,250
BD_71/Colletes cunicularius/Colletes cunicularius60593.jpg,86.25,32.5,271.25,422.5,Colletes cunicularius,345,500
BD_71/Colletes cunicularius/Colletes cunicularius8728.jpeg,173.75,107.5,363.75,225.00000000000003,Colletes cunicularius,500,338
BD_71/Colletes cunicularius/Colletes cunicularius41517.jpg,37.5,6.249999999999999,320.0,225.0,Colletes cunicularius,500,281
BD_71/Colletes cunicularius/Colletes cunicularius20616.jpg,91.25,145.0,366.25,326.25,Colletes cunicularius,500,438
BD_71/Colletes cunicularius/Colletes cunicularius8001.jpeg,45.0,66.25,401.25,257.5,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius8963.jpeg,126.25,243.75,360.0,377.5,Colletes cunicularius,375,500
BD_71/Colletes cunicularius/Colletes cunicularius23656.jpg,247.5,125.0,320.0,198.75,Colletes cunicularius,500,337
BD_71/Colletes cunicularius/Colletes cunicularius60688.jpeg,95.0,86.25,388.75,285.0,Colletes cunicularius,500,419
BD_71/Colletes cunicularius/Colletes cunicularius60957.jpeg,152.5,80.0,352.5,246.25,Colletes cunicularius,500,375
BD_71/Colletes cunicularius/Colletes cunicularius58693.jpeg,113.75,57.5,442.5,325.0,Colletes cunicularius,500,405
BD_71/Colletes cunicularius/Colletes cunicularius62438.jpeg,185.0,121.25,301.25,248.75000000000003,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius57797.jpeg,126.25,56.25,428.75,252.5,Colletes cunicularius,500,375
BD_71/Colletes cunicularius/Colletes cunicularius33622.jpeg,68.75,7.500000000000001,372.5,306.25000000000006,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius8302.jpeg,97.5,178.74999999999997,440.0,356.24999999999994,Colletes cunicularius,500,482
BD_71/Colletes cunicularius/Colletes cunicularius8365.jpeg,88.75,191.25,266.25,303.75000000000006,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius8365.jpeg,121.25,128.75,360.0,241.25000000000003,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius22145.jpg,183.75,61.25000000000001,312.5,246.25000000000003,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius57202.jpg,57.5,63.74999999999999,477.5,277.9732142857143,Colletes cunicularius,500,382
BD_71/Colletes cunicularius/Colletes cunicularius61462.jpg,205.0,92.5,483.75,257.5,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/img_0829.jpg,168.75,43.75,315.0,316.25000000000006,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius34670.jpg,55.0,62.49999999999999,356.25,256.25,Colletes cunicularius,500,296
BD_71/Colletes cunicularius/Colletes cunicularius5707.jpg,123.75,40.00000000000001,385.0,256.25,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius70119.jpeg,12.499999999999998,98.75,222.5,341.25,Colletes cunicularius,281,500
BD_71/Colletes cunicularius/Colletes cunicularius21170.jpeg,87.5,77.5,283.75,432.5,Colletes cunicularius,375,500
BD_71/Colletes cunicularius/Colletes cunicularius8807.jpg,175.0,117.5,315.0,336.25,Colletes cunicularius,500,399
BD_71/Colletes cunicularius/Colletes cunicularius23302.jpg,135.0,157.5,350.0,357.5,Colletes cunicularius,500,500
BD_71/Colletes cunicularius/Colletes cunicularius58544.jpeg,133.75,107.5,366.25,273.75,Colletes cunicularius,500,405
BD_71/Colletes cunicularius/Colletes cunicularius27610.jpeg,206.25,142.5,312.5,246.25,Colletes cunicularius,500,375
BD_71/Colletes cunicularius/Colletes cunicularius25640.jpg,127.5,92.5,318.75,300.00000000000006,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius62535.jpeg,142.5,192.5,342.5,367.5,Colletes cunicularius,491,500
BD_71/Colletes cunicularius/Colletes cunicularius60261.jpg,113.75,87.5,338.75,305.0,Colletes cunicularius,500,375
BD_71/Colletes cunicularius/Colletes cunicularius49120.jpg,113.75,142.5,332.5,422.5,Colletes cunicularius,375,500
BD_71/Colletes cunicularius/Colletes cunicularius2593.jpg,166.25,23.75,361.25,251.25000000000003,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius64307.jpg,128.75,50.0,315.0,260.0,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius55844.jpeg,208.75,97.5,408.75,265.0,Colletes cunicularius,500,375
BD_71/Colletes cunicularius/Colletes cunicularius62492.jpg,155.0,35.0,365.0,267.5,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius54398.jpg,158.75,257.5,257.5,362.5,Colletes cunicularius,375,500
BD_71/Colletes cunicularius/Colletes cunicularius50379.jpeg,135.0,32.5,353.75,273.75,Colletes cunicularius,500,331
BD_71/Colletes cunicularius/Colletes cunicularius50379.jpeg,286.25,57.5,488.75,288.75,Colletes cunicularius,500,331
BD_71/Colletes cunicularius/Colletes cunicularius62493.jpeg,260.0,90.0,337.5,177.5,Colletes cunicularius,500,305
BD_71/Colletes cunicularius/Colletes cunicularius95290.jpeg,118.75,1.2500000000000002,320.0,330.00000000000006,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius5992.jpg,25.0,57.50000000000001,323.75,271.25,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius21302.jpg,142.5,77.5,300.0,263.75,Colletes cunicularius,500,395
BD_71/Colletes cunicularius/Colletes cunicularius60792.png,75.0,35.0,433.75,276.25,Colletes cunicularius,500,313
BD_71/Colletes cunicularius/Colletes cunicularius65510.jpg,112.5,105.0,371.25,262.5,Colletes cunicularius,500,375
BD_71/Colletes cunicularius/Colletes cunicularius59289.jpeg,71.505,76.045,287.155,346.17499999999995,Colletes cunicularius,342,454
BD_71/Colletes cunicularius/Colletes cunicularius59918.jpeg,158.75,81.25,318.75,251.25000000000003,Colletes cunicularius,500,375
BD_71/Colletes cunicularius/Colletes cunicularius7984.jpeg,141.25,65.0,372.5,270.0,Colletes cunicularius,500,334
BD_71/Colletes cunicularius/Colletes cunicularius61718.jpg,126.25,27.500000000000004,388.75,272.5,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius19522.jpeg,121.25,44.99999999999999,415.0,281.0,Colletes cunicularius,500,281
BD_71/Colletes cunicularius/Colletes cunicularius67264.jpg,148.75,88.75,378.75,245.00000000000003,Colletes cunicularius,500,344
BD_71/Colletes cunicularius/Colletes cunicularius3624.jpg,91.25,70.0,256.25,262.5,Colletes cunicularius,500,375
BD_71/Colletes cunicularius/Colletes cunicularius21063.jpg,181.25,123.75,326.25,261.25,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius21063.jpg,171.25,56.25000000000001,331.25,142.5,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius71189.jpg,167.5,91.25,340.0,285.0,Colletes cunicularius,500,375
BD_71/Colletes cunicularius/Colletes cunicularius58192.jpeg,90.0,0.0,401.25,181.25,Colletes cunicularius,500,211
BD_71/Colletes cunicularius/Colletes cunicularius59100.jpeg,237.5,63.75000000000001,373.75,168.75,Colletes cunicularius,500,375
BD_71/Colletes cunicularius/Colletes cunicularius59100.jpeg,256.25,133.75,376.25,273.75,Colletes cunicularius,500,375
BD_71/Colletes cunicularius/Colletes cunicularius64956.jpeg,101.25,117.5,385.0,316.25,Colletes cunicularius,500,375
BD_71/Colletes cunicularius/Colletes cunicularius55585.jpeg,150.0,91.25,337.5,248.75,Colletes cunicularius,500,375
BD_71/Colletes cunicularius/Colletes cunicularius60915.jpeg,160.0,87.5,400.0,258.75,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius59112.jpeg,180.0,133.75,305.0,242.5,Colletes cunicularius,500,334
BD_71/Colletes cunicularius/Colletes cunicularius22084.jpeg,143.75,168.75,266.25,406.25,Colletes cunicularius,375,500
BD_71/Colletes cunicularius/Colletes cunicularius38861.jpeg,80.0,187.5,222.50000000000003,308.75,Colletes cunicularius,375,500
BD_71/Colletes cunicularius/Colletes cunicularius31844.jpeg,104.91071428571428,98.75,377.5,256.25,Colletes cunicularius,500,375
BD_71/Colletes cunicularius/Colletes cunicularius403.jpg,58.75000000000001,248.75,263.75000000000006,415.0,Colletes cunicularius,373,500
BD_71/Colletes cunicularius/Colletes cunicularius57611.jpg,138.75,52.49999999999999,312.5,285.0,Colletes cunicularius,500,342
BD_71/Colletes cunicularius/Colletes cunicularius64884.jpeg,158.75,45.0,350.0,306.25,Colletes cunicularius,500,375
BD_71/Colletes cunicularius/Colletes cunicularius51119.jpeg,77.5,117.5,396.25,315.0,Colletes cunicularius,500,405
BD_71/Colletes cunicularius/Colletes cunicularius8958.jpeg,181.25,146.25,383.75,317.5,Colletes cunicularius,487,500
BD_71/Colletes cunicularius/Colletes cunicularius60917.jpeg,153.75,82.50000000000001,362.5,260.0,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius59829.jpeg,217.5,87.49999999999999,402.5,246.25,Colletes cunicularius,500,313
BD_71/Colletes cunicularius/Colletes cunicularius21654.jpg,131.25,103.75,241.25,203.75,Colletes cunicularius,500,299
BD_71/Colletes cunicularius/Colletes cunicularius60916.jpeg,141.25,136.25,401.25,266.25,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius57780.jpeg,111.25,137.5,286.25,328.75,Colletes cunicularius,375,500
BD_71/Colletes cunicularius/Colletes cunicularius21916.jpg,191.25,102.5,321.25,280.0,Colletes cunicularius,500,417
BD_71/Colletes cunicularius/Colletes cunicularius22644.jpeg,156.25,195.0,315.0,400.0,Colletes cunicularius,376,500
BD_71/Colletes cunicularius/Colletes cunicularius59122.jpg,71.25,155.0,266.25,331.25,Colletes cunicularius,375,500
BD_71/Colletes cunicularius/Colletes cunicularius7695.jpg,107.5,126.25,320.0,395.0,Colletes cunicularius,375,500
BD_71/Colletes cunicularius/Colletes cunicularius59220.jpg,37.91,6.69,324.46500000000003,337.845,Colletes cunicularius,446,410
BD_71/Colletes cunicularius/Colletes cunicularius24938.jpg,197.5,87.50000000000001,352.5,305.00000000000006,Colletes cunicularius,500,378
BD_71/Colletes cunicularius/Colletes cunicularius8172.jpeg,66.25,98.75,181.25,176.25,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius8172.jpeg,158.75,72.5,292.5,136.25,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius8172.jpeg,156.25,190.0,286.25,260.0,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius8172.jpeg,331.25,65.0,437.5,163.75000000000003,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius8172.jpeg,413.75,72.5,491.25,182.5,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius8172.jpeg,236.25,105.0,326.25,203.75,Colletes cunicularius,500,333
BD_71/Colletes cunicularius/Colletes cunicularius59787.jpg,91.25,167.5,210.00000000000003,312.5,Colletes cunicularius,375,500
BD_71/Colletes cunicularius/Colletes cunicularius59787.jpg,135.0,106.25,262.5,211.25,Colletes cunicularius,375,500
