paths;label;bdd
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/117338304.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/120611864.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/50604137.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/187102619.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/62247471.png;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/114558791.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/118021129.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/174641039.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/183271478.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/189271711.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/6604704.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/125474498.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/184043932.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/15082108.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/36606327.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/122796009.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/185380922.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/69752769.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/193640907.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/121286084.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/261395017.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/120834330.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/119863749.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/34528130.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/126876241.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/255142345.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/126626475.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/223664002.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/114768408.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/121394889.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/259402021.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/122246333.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/162631799.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/123016996.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/66957794.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/261885690.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/185052430.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/56766985.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/124558882.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/192242398.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/69609878.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/118452582.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/120611888.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/251550143.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/261826612.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/189447450.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/184885715.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/183686465.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/184618876.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/33476846.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/187483387.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/186539983.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/188775537.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/189485344.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/186737325.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/129599952.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/66340255.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/187483363.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/56591082.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/118760974.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/103326904.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/15465338.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/30093995.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/186088732.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/65802611.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/245515696.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/65311280.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/184852482.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/190657425.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/189203811.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/185806581.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/69609812.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/70387595.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/118375271.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/258277932.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/129185551.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/190963262.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/190883080.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/186032632.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/260120897.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/183115878.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/113088960.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/187307177.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/192572684.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/183692885.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/118600040.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/121865149.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/199722446.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/120760548.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/35567224.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/259858456.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/121754799.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/69916645.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/38409296.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/132841729.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/188846852.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/122013171.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/46615893.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/116783075.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/65613757.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/66925242.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/190634532.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/46615424.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/33356654.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/34036928.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/127288247.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/117791063.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/186041389.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/187523871.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/125880819.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/186088698.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/117684010.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/129600241.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/124026396.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/185243134.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/114574282.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/191367307.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/192948853.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/183722579.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/72890681.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/186757734.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/182831417.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/13805203.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/118430259.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/256811863.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/124028848.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/187285542.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/189878006.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/121133650.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/132314838.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/177276181.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/126322938.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/118381359.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/6816025.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/198134015.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/112336712.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/196005110.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/192876971.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/183763687.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/119392771.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/257417998.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/117353425.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/69219052.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/188303842.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/189877916.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/122570734.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/69125077.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/65224890.jpg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/67238758.jpeg;Anthophora plumipes;
../../data_bees_detection/whole_dataset/inaturalist_2305/Anthophora plumipes/38939851.jpg;Anthophora plumipes;
